keyword_id	keyword_name	movie_count	assigned_moods	assignment_type	confidence	short_reason
222797	repression	46	Sad,Afraid,Angry	multi	high	forced suppression
241737	loss of child	46	Sad,Afraid	multi	high	child death
242214	origin story	46	Interested	single	medium	character background
248288	adulterous wife	46	Sad,Angry	multi	high	adultery/infidelity framing evokes hurt and anger
264186	kitchen	46	Uncategorized	none	medium	setting
269709	adventure comedy	46	Happy,Interested	multi	medium	fun genre
272493	female superhero	46	Happy,Interested	multi	medium	superheroine
274126	athlete	46	Uncategorized	none	low	sportsperson (low-conf Interested removed)
303303	newfoundland	46	Uncategorized	none	high	geographic/country/nationality tag
356825	looney tunes	46	Happy	single	medium	animated franchise
483	riddle	45	Surprised	single	low	mystery (low-conf Interested removed)
856	paraplegic	45	Interested,Sad	multi	medium	spinal disability
900	trailer park	45	Uncategorized	none	low	lower class setting (low-conf Interested removed)
1653	explosive	45	Afraid	single	medium	object/animal/nature tag
1969	map	45	Uncategorized	none	medium	object/animal/nature tag
2336	ladykiller	45	Uncategorized	none	medium	serial killer/seducer
2849	key	45	Interested	single	medium	object/animal/nature tag
2982	leaving one's family	45	Happy,Sad	multi	high	abandonment
2992	diva	45	Interested	single	low	dramatic personality (low-conf Interested removed)
3015	fast food restaurant	45	Uncategorized	none	medium	setting
3508	underwear	45	Uncategorized	none	medium	object/animal/nature tag
3891	giant snake	45	Disgusted,Afraid	multi	medium	horror creature
3983	marketing	45	Uncategorized	none	medium	business
4007	jack the ripper	45	Disgusted,Afraid	multi	high	serial killer
4428	stone age	45	Uncategorized	none	low	prehistoric era (low-conf Interested removed)
5155	bat	45	Uncategorized	none	medium	object/animal/nature tag
5299	war correspondent	45	Interested,Afraid	multi	medium	conflict journalism
5397	street riots	45	Afraid,Angry	multi	high	urban violence
5720	dallas, texas	45	Uncategorized	none	high	geographic/country/nationality tag
5982	ex husband	45	Uncategorized	none	medium	generic/neutral tag
6587	east berlin	45	Uncategorized	none	high	geographic tag
7172	buried alive	45	Afraid	single	high	entombment
7335	lawsuit	45	Interested	single	medium	legal proceedings
9140	namibia	45	Uncategorized	none	high	country tag
10184	airplane hijacking	45	Afraid,Angry	multi	high	aircraft seizure
10352	phobia	45	Afraid	single	high	irrational fear
15055	kissing	45	Happy	single	medium	romantic affection
15137	union	45	Uncategorized	none	low	organized labor (low-conf Interested removed)
34125	catholic school	45	Uncategorized	none	medium	setting
156063	expatriate	45	Uncategorized	none	low	living abroad (low-conf Interested removed)
156230	midwest	45	Uncategorized	none	high	geographic tag
156661	threat	45	Afraid	single	high	menace
157813	naked	45	Uncategorized	none	medium	content descriptor
157912	bigotry	45	Disgusted,Angry	multi	high	intolerance
158744	stock footage	45	Uncategorized	none	high	production material
159983	entrepreneurship	45	Uncategorized	none	low	business creation (low-conf Interested removed)
160153	dead	45	Sad	single	medium	death
160176	swiss alps	45	Uncategorized	none	high	geographic tag
160342	female detective	45	Interested	single	medium	investigator
161306	world trade center	45	Uncategorized	none	high	9/11 association
161520	terrorist plot	45	Afraid,Angry	multi	high	planned terror
161944	responsibility	45	Uncategorized	none	low	moral duty (low-conf Interested removed)
164663	courtship	45	Happy,Sad	multi	medium	romantic pursuit
166471	gardening	45	Uncategorized	none	low	peaceful activity (low-conf Happy removed)
177695	crime spree	45	Afraid,Angry	multi	high	criminal rampage
179367	impossible love	45	Happy,Sad	multi	high	love against barriers
180482	kyoto, japan	45	Uncategorized	none	high	setting
182649	spiritual journey	45	Interested	single	medium	inner quest
187197	jewish culture	45	Uncategorized	none	low	cultural exploration (low-conf Interested removed)
188924	outlaw gang	45	Interested,Afraid	multi	medium	criminal group
192066	roast	45	Happy	single	low	comedy format (low-conf Happy removed)
193551	vigilantism	45	Interested,Angry	multi	medium	extralegal justice
195936	man against nature	45	Interested,Afraid	multi	medium	survival against elements
199371	bruceploitation	45	Uncategorized	none	high	genre category
207825	connection	45	Uncategorized	none	low	human bond (low-conf Interested removed) (low-conf Happy removed)
208067	imperialism	45	Interested,Angry	multi	medium	colonial domination
209799	whistleblower	45	Interested,Afraid,Angry	multi	high	exposing wrongdoing
211269	emotions	45	Uncategorized	none	low	feelings (low-conf Interested removed)
221285	occupied france (1940-44)	45	Sad,Afraid	multi	high	WWII occupation
222807	life story	45	Uncategorized	none	medium	biographical
228296	stage actress	45	Uncategorized	none	low	theatrical performer (low-conf Interested removed)
229785	dreamscape	45	Interested,Surprised	multi	medium	dream world
231036	darts	45	Uncategorized	none	low	precision sport (low-conf Interested removed)
231401	college american football	45	Uncategorized	none	low	sport (low-conf Interested removed) (low-conf Happy removed)
233691	refugee crisis	45	Sad,Afraid	multi	high	mass displacement
237188	ethnography	45	Interested	single	medium	cultural study
237451	isekai	45	Happy,Interested	multi	medium	anime fantasy genre
239910	abuse of power	45	Disgusted,Angry	multi	high	authority abuse
253858	kafkaesque	45	Interested,Surprised,Afraid	multi	medium	absurd bureaucratic horror
257412	human nature	45	Interested	single	medium	philosophical exploration
257873	poliziottesco	45	Uncategorized	none	low	Italian crime genre (low-conf Interested removed)
266244	aspiring actress	45	Uncategorized	none	low	career pursuit (low-conf Interested removed)
267208	cultural preservation	45	Uncategorized	none	low	heritage protection (low-conf Interested removed)
280075	bloody	45	Disgusted	single	high	gore (film data: disgust primary)
290638	cosmos troupe	45	Uncategorized	none	high	Takarazuka troupe tag
295182	existential	45	Interested,Sad	multi	medium	philosophical depth
311971	camcorder	45	Uncategorized	none	high	format tag
325816	forceful	45	Uncategorized	none	low	power descriptor (low-conf Interested removed)
325857	wry	45	Happy	single	low	dry wit (low-conf Happy removed)
336157	preserved george eastman house	45	Uncategorized	none	high	archival tag
272	transylvania	44	Uncategorized	none	high	geographic tag
436	south seas	44	Uncategorized	none	high	geographic tag
1394	gladiator	44	Uncategorized	none	medium	arena fighter
1418	skyscraper	44	Uncategorized	none	medium	setting
1865	biological weapon	44	Disgusted,Afraid	multi	high	bioweapon
2039	sexual frustration	44	Sad	single	low	unfulfilled desire (low-conf Sad removed)
2147	claustrophobia	44	Afraid	single	high	enclosed space fear
2560	paparazzi	44	Uncategorized	none	low	invasive press (low-conf Interested removed)
2768	atlantis	44	Uncategorized	none	low	mythical city (low-conf Interested removed)
2836	cheese	44	Uncategorized	none	medium	food
3501	bed	44	Uncategorized	none	medium	furniture
3645	madagascar	44	Uncategorized	none	high	country tag
3700	garbage	44	Uncategorized	none	medium	waste
4337	famine	44	Sad,Afraid	multi	high	mass starvation
5859	paralysis	44	Sad,Afraid	multi	medium	immobility
6317	guillotine	44	Disgusted,Afraid	multi	high	execution device
7035	giant insect	44	Disgusted,Afraid	multi	medium	horror creature
7605	el salvador	44	Uncategorized	none	high	country tag
9774	prison guard	44	Uncategorized	none	medium	occupation
9841	observational comedy	44	Happy	single	medium	everyday humor
10216	outcast	44	Sad	single	medium	social rejection
10241	caretaker	44	Uncategorized	none	medium	occupation
10655	grieving widower	44	Sad	single	high	spousal loss
10857	debt collector	44	Uncategorized	none	medium	occupation
11088	treasure map	44	Happy,Interested	multi	medium	adventure
11331	tale	44	Uncategorized	none	low	story (low-conf Interested removed)
12551	nuclear bomb	44	Afraid	single	high	weapon of mass destruction
13125	sadist	44	Disgusted,Afraid,Angry	multi	high	cruelty enjoyer
14946	fictional war	44	Interested,Afraid	multi	medium	imagined conflict
18015	tutor	44	Uncategorized	none	medium	occupation
33485	calcutta	44	Uncategorized	none	high	setting
33618	machine	44	Uncategorized	none	medium	technology
41381	rapist	44	Disgusted,Afraid,Angry	multi	high	sexual predator
41585	traveling circus	44	Uncategorized	none	medium	mobile entertainment
154867	jockey	44	Uncategorized	none	medium	occupation
156153	ice cream	44	Uncategorized	none	medium	food
156731	escort	44	Uncategorized	none	medium	occupation
157154	psychotherapy	44	Interested	single	medium	mental health treatment
157384	news reporter	44	Uncategorized	none	medium	occupation
157892	warehouse	44	Uncategorized	none	medium	setting
158778	behind enemy lines	44	Interested,Afraid	multi	high	wartime danger
160937	self love	44	Happy	single	medium	self-acceptance
161246	pacific theater	44	Sad,Afraid	multi	high	WWII theater
161271	beast	44	Uncategorized	none	medium	dangerous creature
161698	doctor patient relationship	44	Uncategorized	none	low	professional dynamic (low-conf Interested removed)
162300	government cover-up	44	Interested,Afraid,Angry	multi	high	state concealment
162380	ex soldier	44	Uncategorized	none	medium	veteran
164060	girl band	44	Uncategorized	none	low	pop music group (low-conf Happy removed)
171468	femininity	44	Uncategorized	none	low	gender expression (low-conf Interested removed)
171831	running away	44	Sad,Afraid	multi	medium	fleeing
172624	dream logic	44	Interested,Surprised	multi	medium	surreal reasoning
173339	laughter	44	Happy	single	high	direct joy
174244	brawl	44	Angry	single	medium	violent fight
180175	cerebral palsy	44	Interested,Sad	multi	medium	neurological condition
181858	gang violence	44	Afraid,Angry	multi	high	criminal violence
183896	neighbor neighbor relationship	44	Uncategorized	none	medium	social dynamic
185413	boys' school	44	Uncategorized	none	medium	setting
193761	australian rules football	44	Uncategorized	none	low	sport (low-conf Interested removed) (low-conf Happy removed)
196450	christmas story	44	Happy	single	medium	holiday narrative
196682	rich man	44	Uncategorized	none	medium	social status
202409	chanbara	44	Uncategorized	none	low	Japanese sword-fight genre (low-conf Interested removed)
204152	real life	44	Uncategorized	none	low	factual (low-conf Interested removed)
206584	istanbul, turkey	44	Uncategorized	none	high	setting
208570	aristocracy	44	Uncategorized	none	low	ruling class (low-conf Interested removed)
208774	acrobats	44	Uncategorized	none	low	performers (low-conf Interested removed) (low-conf Happy removed)
211869	art exhibition	44	Uncategorized	none	low	gallery show (low-conf Interested removed)
217994	murder by gunshot	44	Afraid,Angry	multi	high	gun killing
219877	failed romance	44	Sad	single	medium	relationship failure
220506	online hookup	44	Uncategorized	none	medium	sexual content
231099	religious propaganda	44	Uncategorized	none	low	faith messaging (low-conf Interested removed)
235168	contemporary dance	44	Uncategorized	none	low	dance performance (low-conf Interested removed) (low-conf Happy removed)
237463	imminent wedding	44	Happy,Sad	multi	medium	upcoming celebration
244417	art installation	44	Uncategorized	none	low	contemporary art (low-conf Interested removed)
244783	sinhala cinema	44	Uncategorized	none	high	production category
246414	women and society	44	Interested,Angry	multi	medium	gender dynamics
247140	8mm	44	Uncategorized	none	high	format tag
250819	belonging	44	Happy,Sad	multi	medium	acceptance
254630	occultism	44	Afraid	single	medium	dark practices
262826	ax	44	Afraid	single	medium	weapon
268806	office worker	44	Uncategorized	none	medium	occupation
273757	behavioral biology	44	Uncategorized	none	low	animal science (low-conf Interested removed)
278301	frog	44	Uncategorized	none	medium	animal
279744	job	44	Uncategorized	none	medium	generic
281177	german history	44	Uncategorized	none	low	historical focus (low-conf Interested removed)
281205	podcast	44	Uncategorized	none	low	audio format (low-conf Interested removed)
284274	unexpected romance	44	Happy,Surprised	multi	medium	surprise love
315310	reminiscent	44	Uncategorized	none	low	nostalgic quality (low-conf Happy removed)
317161	world wrestling entertainment (wwe)	44	Uncategorized	none	low	wrestling brand (low-conf Interested removed)
329968	bisexual	44	Uncategorized	none	high	identity tag
30	individual	43	Uncategorized	none	medium	generic tag
312	man vs machine	43	Interested,Afraid	multi	medium	tech conflict
817	bookshop	43	Uncategorized	none	medium	setting
1310	mentor	43	Uncategorized	none	low	guiding figure (low-conf Interested removed)
1370	shapeshifting	43	Surprised	single	medium	unexpected form change
1565	loss of sense of reality	43	Sad,Afraid	multi	medium	dissociation
2177	sauna	43	Uncategorized	none	medium	setting
3590	piano lessons	43	Uncategorized	none	low	music education (low-conf Interested removed)
4715	autopsy	43	Disgusted	single	medium	post-mortem examination
5400	champion	43	Happy,Interested	multi	medium	winner
5647	natural history	43	Interested	single	medium	nature study
6031	music instrument	43	Uncategorized	none	medium	musical equipment
6202	spring	43	Uncategorized	none	low	season (low-conf Happy removed)
7665	girls' boarding school	43	Uncategorized	none	medium	setting
7903	ayahuasca	43	Interested,Surprised	multi	medium	psychedelic plant
8053	rwandan genocide	43	Sad,Disgusted,Angry	multi	high	mass killing
8290	talent show	43	Happy,Interested	multi	medium	performance competition
9194	harem	43	Uncategorized	none	medium	anime trope
9524	navajo	43	Uncategorized	none	high	indigenous culture
9789	misfit	43	Uncategorized	none	low	outsider (low-conf Interested removed)
9794	toxic	43	Uncategorized	none	medium	harmful quality
10115	snowman	43	Uncategorized	none	low	winter figure (low-conf Happy removed)
10221	meteorite	43	Interested,Afraid	multi	medium	space rock
10489	water shortage	43	Sad,Afraid	multi	medium	resource crisis
10865	new world order	43	Interested,Afraid	multi	medium	conspiracy
10958	man hunt	43	Interested,Afraid	multi	high	pursuit of person
13424	tv reporter	43	Uncategorized	none	medium	occupation
13519	german occupation of france	43	Sad,Afraid,Angry	multi	high	wartime oppression
14784	medication	43	Uncategorized	none	low	pharmaceutical (low-conf Interested removed)
15272	gestapo	43	Disgusted,Afraid,Angry	multi	high	Nazi secret police
18020	fantasy sequence	43	Uncategorized	none	low	imagined scene (low-conf Interested removed)
18454	compassion	43	Happy,Sad	multi	medium	caring for others
41334	hispanic	43	Uncategorized	none	high	demographic tag
155331	jewel	43	Uncategorized	none	medium	object
156181	lecture	43	Uncategorized	none	low	educational talk (low-conf Interested removed)
156768	roller coaster / rollercoaster	43	Happy	single	medium	thrill ride
157151	astrology	43	Uncategorized	none	low	divination (low-conf Interested removed)
157748	fast food	43	Uncategorized	none	medium	food category
158697	installation	43	Uncategorized	none	low	art form (low-conf Interested removed)
161153	sing-along	43	Happy	single	medium	participatory music
169152	twenty something	43	Uncategorized	none	medium	demographic tag
169814	aviator	43	Uncategorized	none	medium	occupation
173687	music hall	43	Uncategorized	none	medium	setting
177201	evil child	43	Afraid	single	high	malevolent child
179101	norse mythology	43	Interested	single	medium	ancient stories
179102	superhuman strength	43	Interested	single	medium	extraordinary power
180533	japanese noir	43	Interested,Afraid	multi	medium	dark Japanese crime
180787	social differences	43	Interested,Sad	multi	medium	inequality
181318	asperger's syndrome	43	Interested,Sad	multi	medium	developmental condition
186760	alternate timeline	43	Interested,Surprised	multi	medium	branching history
190142	angst	43	Sad,Angry	multi	medium	existential distress
192611	precure	43	Uncategorized	none	low	anime genre (low-conf Interested removed) (low-conf Happy removed)
193156	pop art	43	Uncategorized	none	low	art movement (low-conf Interested removed) (low-conf Happy removed)
194161	tasmania	43	Uncategorized	none	high	geographic tag
196003	tv host	43	Uncategorized	none	medium	occupation
196581	lost child	43	Sad,Afraid	multi	high	missing child
206204	corsica	43	Uncategorized	none	high	geographic tag
207697	accountant	43	Uncategorized	none	medium	occupation
208980	mediterranean sea	43	Uncategorized	none	high	geographic tag
213899	bay area	43	Uncategorized	none	high	geographic tag
215711	improvised	43	Uncategorized	none	low	spontaneous creation
223267	moving on	43	Happy,Sad	multi	medium	letting go
223510	school project	43	Uncategorized	none	medium	educational activity
224845	psychological disorders	43	Sad,Afraid	multi	medium	mental illness
233041	hollywood history	43	Uncategorized	none	low	cinema history (low-conf Interested removed)
234980	west africa	43	Uncategorized	none	high	geographic tag
235395	scottish	43	Uncategorized	none	high	nationality tag
235894	theater performance	43	Uncategorized	none	low	live stage (low-conf Interested removed)
236227	social scandal	43	Interested,Angry	multi	medium	public outrage
241179	gay history	43	Uncategorized	none	low	historical focus (low-conf Interested removed)
245045	gay friend	43	Uncategorized	none	medium	social role
248210	acid trip	43	Interested,Surprised	multi	medium	psychedelic experience
249629	goth	43	Uncategorized	none	low	dark subculture (low-conf Interested removed)
252067	nazi war criminal	43	Disgusted,Angry	multi	high	war crimes perpetrator
260134	artistic legacy	43	Uncategorized	none	low	creative heritage (low-conf Interested removed)
267608	corrupt cop	43	Disgusted,Angry	multi	high	corrupt officer
267793	rise	43	Uncategorized	none	low	ascent (low-conf Interested removed)
272742	vampiress (female vampire)	43	Afraid	single	medium	horror creature
273293	1860s	43	Uncategorized	none	high	decade tag
274507	holidays	43	Uncategorized	none	medium	vacation time
282403	ukrainian history	43	Sad,Angry	multi	low	national history (low-conf Interested removed)
283057	passion and romance	43	Happy,Sad	multi	medium	romantic passion
286507	crazy	43	Uncategorized	none	low	wild (low-conf Afraid removed)
300554	solo climbing	43	Interested,Afraid	multi	medium	extreme sport
323554	salaryman	43	Uncategorized	none	low	Japanese office worker (low-conf Interested removed)
325788	conceited	43	Disgusted	single	low	vanity
353480	film	43	Uncategorized	none	medium	generic
356811	occupied territories	43	Sad,Angry	multi	medium	geopolitical tag
1297	predator	42	Afraid	single	high	dangerous hunter
1886	cruising	42	Uncategorized	none	medium	sexual content
2423	simulation	42	Interested,Surprised	multi	medium	simulated reality
2471	monarchy	42	Uncategorized	none	low	royal system (low-conf Interested removed)
2806	lapland	42	Uncategorized	none	high	geographic tag
2843	fetishism	42	Uncategorized	none	medium	sexual content
2848	tennis player	42	Uncategorized	none	medium	athlete
3124	cloud	42	Uncategorized	none	medium	nature
3177	fan	42	Uncategorized	none	medium	enthusiast
3228	bolivia	42	Uncategorized	none	high	country tag
3901	rabbi	42	Uncategorized	none	low	religious figure (low-conf Interested removed)
4009	witness protection	42	Interested,Afraid	multi	medium	protective custody
4632	martial law	42	Afraid,Angry	multi	high	military rule
4639	crow	42	Uncategorized	none	medium	bird
5375	artwork	42	Uncategorized	none	low	art piece (low-conf Interested removed)
5502	castration	42	Disgusted,Afraid	multi	high	genital mutilation
6001	speech	42	Uncategorized	none	low	public address (low-conf Interested removed)
6090	equality	42	Interested	single	medium	social justice
6805	fashion photographer	42	Uncategorized	none	low	creative profession (low-conf Interested removed)
7638	surrogate mother	42	Happy,Sad	multi	medium	reproductive arrangement
8406	street artist	42	Uncategorized	none	low	urban artist (low-conf Interested removed)
9609	houston, texas	42	Uncategorized	none	high	setting
9849	beating	42	Afraid,Angry	multi	high	physical violence
10558	bmx	42	Uncategorized	none	low	extreme sport (low-conf Interested removed) (low-conf Happy removed)
11316	sexual humor	42	Happy	single	low	crude comedy (low-conf Happy removed)
12200	saving christmas	42	Happy	single	medium	holiday mission
12337	colonisation	42	Sad,Angry	multi	high	colonial domination
12375	transhumanism	42	Interested,Surprised	multi	medium	human enhancement
14941	martial artist	42	Uncategorized	none	low	combat athlete (low-conf Interested removed)
15249	tragic event	42	Sad	single	high	devastating occurrence
18060	divorced woman	42	Happy,Sad	multi	low	post-divorce
18129	labyrinth	42	Interested,Afraid	multi	medium	maze/puzzle
33432	male masturbation	42	Uncategorized	none	medium	sexual content
33564	u.s. soldier	42	Interested,Afraid	multi	medium	military
33573	banana	42	Uncategorized	none	medium	food
41153	meeting	42	Uncategorized	none	medium	generic
41596	denial	42	Sad	single	low	refusal to accept (low-conf Interested removed)
155456	comedy routine	42	Happy	single	medium	humor performance
155529	killer whale	42	Afraid	single	low	predator (low-conf Interested removed)
156143	kitten	42	Uncategorized	none	low	cute animal (low-conf Happy removed)
156630	remote island	42	Afraid	single	low	isolated setting (low-conf Interested removed)
157210	framed for a crime	42	Afraid,Angry	multi	high	being set up
159346	deceit	42	Angry	single	medium	deliberate deception
159939	ghost hunter	42	Interested,Afraid	multi	medium	paranormal investigator
160058	moonshine	42	Uncategorized	none	low	illicit alcohol (low-conf Interested removed)
160339	vinyl record	42	Uncategorized	none	medium	music object
164460	elopement	42	Happy,Surprised	multi	medium	secret marriage
165468	governess	42	Uncategorized	none	medium	occupation
166571	hired killer	42	Afraid	single	high	paid assassin
170378	schoolteacher	42	Uncategorized	none	medium	occupation
170389	junior high school	42	Uncategorized	none	medium	setting
178611	virgin mary	42	Uncategorized	none	low	religious figure (low-conf Interested removed)
184988	childhood sexual abuse	42	Sad,Disgusted,Angry	multi	high	child abuse
185742	emancipation	42	Happy,Interested	multi	medium	liberation
186189	hidden identity	42	Interested,Surprised	multi	medium	concealed persona
189966	holiday season	42	Happy	single	medium	festive time
191599	palace intrigue	42	Interested,Afraid	multi	medium	court scheming
195269	magical creature	42	Happy,Interested,Surprised	multi	medium	fantasy being
199844	femicide	42	Sad,Disgusted,Angry	multi	high	gender-based killing
200276	direct cinema	42	Interested	single	medium	documentary method
201864	hostile	42	Afraid,Angry	multi	medium	direct aggression
202518	pacquiao	42	Uncategorized	none	low	boxing figure (low-conf Interested removed)
210455	small community	42	Uncategorized	none	medium	setting
214744	worker's rights	42	Interested,Angry	multi	medium	labor rights
220064	culinary arts	42	Uncategorized	none	low	food arts (low-conf Interested removed) (low-conf Happy removed)
220870	newsreel	42	Uncategorized	none	high	format tag
225846	minimalism	42	Uncategorized	none	low	art movement (low-conf Interested removed)
227202	structural film	42	Uncategorized	none	low	experimental cinema (low-conf Interested removed)
234119	women's liberation	42	Interested,Angry	multi	medium	gender equality
236159	luchador	42	Uncategorized	none	low	Mexican wrestling (low-conf Interested removed) (low-conf Happy removed)
238072	books	42	Uncategorized	none	medium	objects
238192	poisoning	42	Afraid	single	high	toxic killing
249237	interpersonal relationships	42	Uncategorized	none	medium	generic
254459	legal thriller	42	Interested,Afraid	multi	medium	legal suspense
257681	betrayal of trust	42	Sad,Angry	multi	high	broken trust
257890	friendship between women	42	Happy,Sad	multi	medium	female bond
258056	arctic wildlife	42	Uncategorized	none	low	polar fauna (low-conf Interested removed)
258394	sami people	42	Uncategorized	none	high	indigenous group
263164	clay animation	42	Uncategorized	none	high	animation technique
266032	strangers	42	Uncategorized	none	low	unknown people (low-conf Interested removed)
279414	ice	42	Uncategorized	none	medium	natural element
281917	liminal	42	Interested,Afraid	multi	medium	threshold state
282251	gay kiss	42	Uncategorized	none	medium	romantic gesture
287622	systemic corruption	42	Disgusted,Angry	multi	high	institutional rot
305104	introspection	42	Interested,Sad	multi	medium	self-examination
306278	james bond	42	Interested,Surprised	multi	medium	spy franchise
313500	landkrimi	42	Uncategorized	none	low	Austrian crime genre (low-conf Interested removed)
335080	arte	42	Uncategorized	none	high	network tag
338880	retro	42	Uncategorized	none	medium	aesthetic tag
879	brain tumor	41	Sad	single	high	fatal illness
1491	entertainer	41	Uncategorized	none	medium	occupation
1908	katana	41	Uncategorized	none	low	Japanese sword (low-conf Interested removed)
2137	totalitarian regime	41	Afraid,Angry	multi	high	oppressive state
2227	evacuation	41	Sad,Afraid	multi	medium	emergency removal
2751	career woman	41	Uncategorized	none	low	professional woman (low-conf Interested removed)
2860	heart	41	Uncategorized	none	medium	organ/symbol
3538	freedom fighter	41	Interested,Angry	multi	high	resistance fighter
3568	lone wolf	41	Interested	single	medium	solitary figure
3591	settler	41	Uncategorized	none	low	frontier figure (low-conf Interested removed)
3637	double agent	41	Interested,Afraid	multi	medium	spy
3660	art collector	41	Uncategorized	none	low	art patron (low-conf Interested removed)
3694	weather	41	Uncategorized	none	medium	meteorology
4076	massage	41	Uncategorized	none	medium	wellness
4661	pantomime	41	Uncategorized	none	low	theatrical entertainment (low-conf Happy removed)
5320	cake	41	Uncategorized	none	medium	food
5436	sexual revolution	41	Interested	single	medium	cultural change
5545	satanist	41	Disgusted,Afraid	multi	high	devil worshiper
5563	market	41	Uncategorized	none	medium	setting
5986	teheran (tehran), iran	41	Uncategorized	none	high	setting
6118	finances	41	Uncategorized	none	low	money matters (low-conf Interested removed)
6218	right wing extremism	41	Afraid,Angry	multi	high	political extremism
6383	music competition	41	Happy,Interested	multi	medium	contest
8729	lighthouse keeper   	41	Uncategorized	none	low	isolated occupation (low-conf Interested removed)
9741	radioactivity	41	Uncategorized	none	medium	radiation danger
10409	esoteric	41	Uncategorized	none	low	hidden knowledge (low-conf Interested removed)
10827	open relationship	41	Happy,Sad	multi	low	relationship structure (low-conf Interested removed)
11320	tenant	41	Uncategorized	none	medium	resident
11672	cheerleading	41	Uncategorized	none	low	performance (low-conf Happy removed)
11826	cottage	41	Uncategorized	none	medium	setting
12401	big city	41	Uncategorized	none	medium	setting
14541	crash	41	Sad,Afraid	multi	medium	collision
14934	shaolin kung fu	41	Interested	single	medium	martial arts
15098	great white shark	41	Afraid	single	high	predator
15232	parole	41	Uncategorized	none	low	conditional release (low-conf Interested removed)
17977	underground fighting	41	Interested,Afraid	multi	medium	illegal combat
33416	power politics	41	Interested,Angry	multi	medium	political maneuvering
33574	childhood home	41	Happy,Sad	multi	medium	nostalgic place
41600	laundry	41	Uncategorized	none	medium	setting
49950	prosecutor	41	Uncategorized	none	low	legal role (low-conf Interested removed)
155023	self esteem	41	Happy,Sad	multi	medium	self-worth
155643	foster child	41	Interested,Sad	multi	medium	child welfare
156338	corporate greed	41	Disgusted,Angry	multi	high	business exploitation
159201	baseball player	41	Uncategorized	none	medium	athlete
161272	high school sweetheart	41	Happy,Sad	multi	medium	nostalgic love
161506	heir	41	Uncategorized	none	low	inheritance figure (low-conf Interested removed)
163047	beverly hills	41	Uncategorized	none	high	setting
163338	egyptian mythology	41	Interested	single	medium	ancient stories
163347	egyptology	41	Uncategorized	none	low	archaeological study (low-conf Interested removed)
164120	rock singer	41	Uncategorized	none	low	musician (low-conf Interested removed) (low-conf Happy removed)
165576	intercultural relationship	41	Happy,Sad	multi	low	cross-cultural (low-conf Interested removed)
166287	school bus	41	Uncategorized	none	medium	transport
166462	mob boss	41	Interested,Afraid	multi	medium	organized crime leader
166582	police interrogation	41	Interested,Afraid	multi	medium	questioning
167377	lapd	41	Uncategorized	none	low	police department (low-conf Interested removed)
174089	unreliable narrator	41	Surprised	single	medium	deceptive narration, surprise primary
175245	sword duel	41	Interested	single	medium	blade combat
176096	generational	41	Uncategorized	none	low	spanning generations (low-conf Interested removed)
177998	nobility	41	Uncategorized	none	low	upper class (low-conf Interested removed)
180473	pompeii	41	Uncategorized	none	high	historical setting
185455	latter day saints	41	Uncategorized	none	medium	religious group
192519	emigrant	41	Interested,Sad	multi	medium	leaving homeland
192606	nutrition	41	Uncategorized	none	low	health topic (low-conf Interested removed)
193010	great patriotic war	41	Sad,Afraid	multi	high	WWII Eastern Front
193223	film critic	41	Uncategorized	none	low	media critic (low-conf Interested removed)
193309	police shootout	41	Afraid	single	medium	gun battle
194292	internet culture	41	Uncategorized	none	low	online culture (low-conf Interested removed)
198722	music scene	41	Uncategorized	none	low	subculture (low-conf Interested removed)
199686	near-death experience	41	Afraid	single	medium	unexpected close call
201125	detached	41	Uncategorized	none	low	emotional distance (low-conf Interested removed)
206887	seville, spain	41	Uncategorized	none	high	setting
207958	queer activism	41	Interested,Angry	multi	medium	equality advocacy
208251	nervous	41	Uncategorized	none	low	anxiety (low-conf Sad removed)
214463	post 9/11	41	Sad,Afraid	multi	medium	post-terror era
215322	public service	41	Uncategorized	none	low	civic duty (low-conf Interested removed)
218099	elderly man	41	Sad	single	low	old man (low-conf Interested removed)
226425	mass shooting	41	Sad,Afraid,Angry	multi	high	gun violence event
228469	paint	41	Uncategorized	none	medium	material
237533	venereal diseases	41	Sad,Disgusted	multi	medium	STDs
238332	animal research	41	Interested,Disgusted	multi	medium	ethical concern
245597	stoner movie	41	Happy	single	low	cannabis culture (low-conf Happy removed)
245769	jewish history	41	Interested,Sad	multi	low	cultural history (low-conf Interested removed)
249599	female driven	41	Uncategorized	none	low	women-led (low-conf Interested removed)
251175	erotism	41	Uncategorized	none	medium	sexual content
254601	metoo	41	Interested,Angry	multi	high	anti-sexual-harassment movement
255064	pills	41	Uncategorized	none	low	medication (low-conf Interested removed)
255438	environmental catastrophe	41	Sad,Afraid,Angry	multi	high	ecological catastrophe
259412	variety special	41	Uncategorized	none	high	format tag
264411	gay rights	41	Interested,Angry	multi	medium	equality
269860	women in prison	41	Sad,Afraid	multi	medium	incarceration
282861	practical special effects	41	Uncategorized	none	high	production technique
285676	indie music	41	Uncategorized	none	low	alternative music (low-conf Interested removed)
294265	play	41	Uncategorized	none	medium	generic
295402	coronavirus	41	Sad,Afraid	multi	high	pandemic
301556	pro wrestlers	41	Uncategorized	none	low	combat sport (low-conf Interested removed)
305168	depressed	41	Sad	single	high	direct sadness
324058	gay couple	41	Happy,Sad	multi	low	romantic bond (low-conf Happy removed)
